x,y,Fire_NUM,Year,RSPNCE_TYP,Ignition_Date,Fire_Out_Date,Status,Fire_Cause,Fire_Center,Zone,Fire_ID,Location,Latitude,Longitude,Size,Link
1145053.091,1112847.706,G60301,2023,Full,05/13/2023,05/27/2023,Out,Lightning,4,6,301,KM  50 South Phillip FSR,54.9936,-123.7272,2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60301
1206030.579,511473.235,V31288,2023,,07/08/2023,07/11/2023,Out,Lightning,2,3,1288,1km N of Beth Lake,49.5822,-123.1516,0.01,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31288
845678.4068,1251200.839,R51702,2023,,07/14/2023,,Out of Control,Unknown,3,5,1702,3km W Sallysout Creek,56.2297,-128.4943,5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51702
933786.6014,1085134.253,R31373,2023,,07/08/2023,07/14/2023,Out,Unknown,3,3,1373,Frederick Lake,54.7619,-127.0315,0.01,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R31373
1301632.595,1205981.144,G71775,2023,Full,07/16/2023,07/20/2023,Out,Lightning,4,7,1775,East Pine,55.7568,-121.18,0.21,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G71775
1320278.465,477596.8308,V11119,2023,,07/03/2023,07/03/2023,Out,Person,2,1,1119,165 Km Jones Lake FSR,49.2252,-121.6045,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11119
949048.1457,873720.6117,VA2015,2023,,07/21/2023,,Out of Control,Unknown,2,10,2015,Sakumtha River,52.8693,-126.7585,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA2015
1338825.04,841149.5872,C31538,2023,,07/11/2023,07/18/2023,Out,Lightning,7,3,1538,1km N of Hen Ingram Lake,52.4724,-120.9988,10.9,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C31538
1682948.065,712856.1868,N42105,2023,Full,07/22/2023,07/22/2023,Out,Lightning,6,4,2105,Paul's Creek,51.0051,-116.2287,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42105
1287233.145,1478151.056,G81720,2023,Full,07/14/2023,07/18/2023,Out,Lightning,4,8,1720,8 Miles West Kahantah River,58.2,-121.1094,4.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81720
1796073.137,584261.5713,N12046,2023,,07/21/2023,,Out of Control,Lightning,6,1,2046,Lladnar Creek,49.7128,-114.9208,41,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12046
1047114.511,1235061.624,G60882,2023,Full,06/24/2023,,Being Held,Lightning,4,6,882,Usilika Lake,56.1072,-125.241,1261,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60882
1046817.525,1050600.924,R11274,2023,,07/08/2023,,Out of Control,Lightning,3,1,1274,Four Mile creek,54.4547,-125.2762,41,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11274
1185392.907,568196.4053,V30920,2023,Full,06/26/2023,06/29/2023,Out,Lightning,2,3,920,Carol Creek,50.0991,-123.408,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30920
1139662.281,1541754.66,G92039,2023,Full,07/21/2023,,Being Held,Lightning,4,9,2039,Kledo Creek,58.8388,-123.5821,72,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92039
1495132.535,741749.0266,K41928,2023,,07/20/2023,,Under Control,Lightning,5,4,1928,Mt. Grace,51.4637,-118.8528,0.2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K41928
1791000.663,520319.2176,N11698,2023,,07/14/2023,07/15/2023,Out,Person,6,1,1698,West of Maguire Creek,49.1514,-115.1259,0.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N11698
1291283.557,984397.9442,G12142,2023,,07/22/2023,,Out of Control,Lightning,4,1,2142,2km North of Raven Lake,53.7819,-121.5664,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12142
1793932.057,513009.5135,N11498,2023,,07/10/2023,,Under Control,Person,6,1,1498,Willie Phillips Creek,49.0823,-115.1016,0.8,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N11498
1764494.294,553090.7462,N11299,2023,Full,07/08/2023,07/11/2023,Out,Lightning,6,1,1299,Bull River FSR,49.4789,-115.418,0.3,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N11299
1078263.631,973876.1822,G42010,2023,Full,07/21/2023,07/22/2023,Out,Lightning,4,4,2010,Coppley Lake,53.7635,-124.81,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G42010
1191023.716,564364.8806,V30293,2023,Monitor,05/13/2023,06/29/2023,Out,Person,2,3,293,20 km Squamish Valley FSR,50.0628,-123.3313,38,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30293
1060048.292,954054.3923,R11505,2023,Full,07/10/2023,07/10/2023,Out,Lightning,3,1,1505,2 KM East of Lucas Lake,53.5883,-125.0908,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11505
1418945.135,551240.1507,K52001,2023,,07/21/2023,,Being Held,Lightning,5,5,2001,Pitin Creek,49.822,-120.1728,0.4,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52001
1195887.782,624227.1713,V31459,2023,,07/09/2023,07/11/2023,Out,Unknown,2,3,1459,N of Lillooet River,50.5986,-123.2308,0.005,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31459
1209999.807,974817.4622,G12172,2023,,07/22/2023,,Out of Control,Lightning,4,1,2172,1 Mile NW of Fyfe Lake,53.7354,-122.8082,0.013,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12172
999779.5272,826897.6487,VA1507,2023,,07/10/2023,,Under Control,Lightning,2,10,1507,2km W of Mosher Creek,52.452,-126.0033,1.81,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA1507
1609086.614,648499.7647,N72149,2023,,07/22/2023,,Out of Control,Person,6,7,2149,Abrahamson Creek,50.5178,-117.3858,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72149
1403025.04,612232.6161,K21979,2023,,07/20/2023,07/20/2023,Out,Lightning,5,2,1979,Fraser Lake,50.3801,-120.3254,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21979
1441309.693,686011.2522,K21620,2023,,07/12/2023,,Out of Control,Lightning,5,2,1620,Lower East Adams Lake,51.0114,-119.6968,2000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21620
1164442.244,809370.3262,C51919,2023,,07/19/2023,,Under Control,Lightning,7,5,1919,2.3km W of Two Lake,52.2696,-123.5857,27,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51919
1197810.612,771992.3622,C50811,2023,Full,06/16/2023,06/27/2023,Out,Person,7,5,811,W of Stone IR Lagoon Access Rd,51.9234,-123.1186,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50811
977255.725,825866.1078,VA0784,2023,,06/14/2023,06/14/2023,Out,Person,2,10,784,Assanany Creek,52.4422,-126.3352,0.09,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA0784
1315852.358,461850.7337,V10331,2023,,05/15/2023,05/17/2023,Out,Person,2,1,331,NW of Pierce Lake,49.0862,-121.6783,2,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V10331
1463402.7,582465.2306,K52065,2023,,07/21/2023,07/23/2023,Out,Lightning,5,5,2065,Upper Bald Range Creek,50.067,-119.518,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52065
1308038.167,1636349.194,G91662,2023,Monitor,07/13/2023,,Out of Control,Lightning,4,9,1662,5km SW of Thinahtea Creek,59.6037,-120.5495,848,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91662
1196452.776,914917.0562,C11045,2023,,07/01/2023,07/01/2023,Out,Lightning,7,1,1045,1.4km E of Pantage Lake,53.2044,-123.0517,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11045
1026707.192,535036.2023,V81044,2023,,07/01/2023,07/05/2023,Out,Person,2,8,1044,Filberg Creek,49.8308,-125.6289,0.04,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81044
1283253.272,1621503.79,G91358,2023,Monitor,07/08/2023,,Out of Control,Lightning,4,9,1358,Sahdoanah Creek S of Yeka Lake,59.487,-121.005,50,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91358
1043713.614,608451.3697,V81802,2023,,07/17/2023,,Out of Control,Lightning,2,8,1802,W Phillips Arm,50.4896,-125.3837,60,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81802
1275698.667,804029.4252,C21331,2023,,07/08/2023,07/08/2023,Out,Lightning,7,2,1331,1.6km SW of Cariboo Bill Lake,52.1763,-121.9596,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C21331
1373343.842,1048502.89,G70759,2023,Monitor,06/12/2023,07/06/2023,Out,Lightning,4,7,759,Nekik Mountain,54.302,-120.243,23.28,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70759
1105817.862,1033964.545,G42023,2023,Full,07/21/2023,07/22/2023,Out,Lightning,4,4,2023,4 Miles W of Dog Creek,54.2969,-124.3701,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G42023
940212.5963,1072199.888,R30248,2023,,05/08/2023,05/08/2023,Out,Person,3,3,248,Round Lake,54.6468,-126.9287,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30248
1373678.701,1169180.474,G70644,2023,Full,06/06/2023,,Under Control,Lightning,4,7,644,Peavine Creek,55.3792,-120.0827,4427,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70644
1006738.082,1115794.603,R21609,2023,,07/12/2023,,Being Held,Unknown,3,2,1609,6.5km NE of Tochcha Lake,55.0409,-125.8943,168,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R21609
1756642.581,505488.7449,N11908,2023,Full,07/19/2023,,Under Control,Lightning,6,1,1908,Gilnockie Creek,49.0656,-115.621,2.1,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N11908
882360.7452,1110468.712,R41594,2023,,07/12/2023,,Being Held,Lightning,3,4,1594,Kitsuns Creek,54.9795,-127.8425,0.003,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41594
1128602.487,1071322.186,G51542,2023,Full,07/11/2023,,Out of Control,Lightning,4,5,1542,Ocock Lake,54.6262,-124.0031,30,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51542
926389.8229,616390.5414,V90513,2023,,05/27/2023,05/31/2023,Out,Person,2,9,513,S of Hyde Creek,50.5578,-127.0395,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V90513
605844.6224,1589342.676,R91774,2023,,07/16/2023,,Under Control,Unknown,3,9,1774,1km S Nakina River,59.1154,-132.885,0.7,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R91774
1305905.44,1575142.71,G91675,2023,Monitor,07/13/2023,,Out of Control,Lightning,4,9,1675,S Tooga Lake,59.0566,-120.6685,162,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91675
1280547.822,1674426.533,G90288,2023,Modified,05/13/2023,,Out of Control,Lightning,4,9,288,Hossitl Creek,59.9636,-120.9866,189248.5,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90288
1625249.792,670170.3522,N72170,2023,Modified,07/22/2023,,Out of Control,Unknown,6,7,2170,Hall Creek,50.6931,-117.1213,75,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72170
992863.4502,1036448.302,R11490,2023,Full,07/10/2023,07/15/2023,Out,Unknown,3,1,1490,1km N of Maxam Lake,54.33,-126.11,0.02,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11490
1155126.398,449912.1503,V72045,2023,,07/21/2023,,Under Control,Person,2,7,2045,South Haslam Creek,49.0446,-123.8804,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V72045
912819.2753,1101414.324,R32054,2023,,07/21/2023,07/23/2023,Out,Lightning,3,3,2054,1.5 km W of Owens Creek,54.9046,-127.3629,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R32054
,,,2017,,,,,,,,,Lee's Corner,51.9492,-123.1352167,8.7,
,,,2017,,,,,,,,,3 Km East Anaham Reserve,51.98973333,-123.1615,8,
,,,2017,,,,,,,,,Pantage Lake,53.16795,-123.0337,132.2,
,,,2017,,,,,,,,,6km SE of Place Lake,51.75563333,-121.8343333,27.4,
,,,2017,,,,,,,,,4 km W of Emerald Lake,51.7428,-121.9999333,25.9,
,,,2017,,,,,,,,,Raven Lake,52.015,-122.9005333,41.8,
,,,2017,,,,,,,,,SW End of Antoine Lake,52.40496667,-121.54605,196,
,,,2017,,,,,,,,,Gustafsen Road,51.65411667,-121.3987,5711,
,,,2017,,,,,,,,,Green Mountain,52.81028333,-122.3036167,595,
,,,2017,,,,,,,,,Fraser River Narcosli Pit,52.66526667,-122.4882667,127.2,
,,,2017,,,,,,,,,150 Mile House,52.13321667,-122.0039667,4121.7,
,,,2017,,,,,,,,,Big Lake,52.40745,-121.7870167,28,
,,,2017,,,,,,,,,Green Lake,51.40183333,-121.0593333,40.9,
,,,2017,,,,,,,,,Twan Lake 1,52.4804,-122.58685,5648,
,,,2017,,,,,,,,,Plateau Fire,52.50338333,-123.0847167,521012,
,,,2017,,,,,,,,,Spokin Lake Rd,52.17641667,-121.8334333,3387,
,,,2017,,,,,,,,,Wildwood,52.20863333,-122.05525,12723,
,,,2017,,,,,,,,,White Lake,52.22795,-122.3403667,13211,
,,,2017,,,,,,,,,Soda Creek,52.30133333,-122.2254,278,
,,,2017,,,,,,,,,Hanceville Riske Creek,51.944,-123.1686333,239298,
,,,2017,,,,,,,,,Kleena Kleene,51.96083333,-125.0159833,25558,
,,,2017,,,,,,,,,Big Lake FSR,52.34875,-121.9706667,13.8,
,,,2017,,,,,,,,,Prouton Lakes,52.43483333,-121.7205667,859,
,,,2017,,,,,,,,,Palmer Creek,52.3983,-124.7245833,92.3,
,,,2017,,,,,,,,,Kluskoil Lake 1,53.22763333,-124.03775,21870,
,,,2017,,,,,,,,,Kluskoil Lake 2,53.17896667,-123.9645,260,
,,,2017,,,,,,,,,Sovereign Lakes,52.9342,-121.8673833,97.3,
,,,2017,,,,,,,,,Blackbear Creek,52.6125,-121.3394333,640,
,,,2017,,,,,,,,,South side of Isaac Lake,53.1212,-120.8496333,587,
,,,2017,,,,,,,,,Swift River,52.82958333,-121.55255,1712,
,,,2017,,,,,,,,,North Side of Isaac Lake,53.14518333,-120.82105,226.39,
,,,2017,,,,,,,,,Tasse Lake,52.60016667,-121.0390167,577,
,,,2017,,,,,,,,,Little River North-1274,52.80666667,-121.0575,1375,
,,,2017,,,,,,,,,Valley East of Mt Brew,52.61168333,-121.1722,4831,
,,,2017,,,,,,,,,Penfold,52.79881667,-120.7081667,872,
,,,2017,,,,,,,,,Quesnel Lake,52.56683333,-121.2063333,1248,
,,,2017,,,,,,,,,Lynx Creek,52.6181,-120.5582167,1725,
,,,2017,,,,,,,,,Fish Lake,51.60793333,-123.6699667,26,
,,,2017,,,,,,,,,N of 69 km on 4900 rd,52.75736667,-121.6153333,36.8,
,,,2017,,,,,,,,,South Canim Lake,51.75936667,-120.9010333,197.3,
,,,2017,,,,,,,,,South Hawkins Lake,51.8241,-120.9196167,29.7,
,,,2017,,,,,,,,,Little River South,52.79016667,-121.17545,6,
,,,2017,,,,,,,,,Summit Lake,52.6452,-120.2893167,15,
,,,2017,,,,,,,,,Roaring River,52.6611,-120.71905,561,
,,,2017,,,,,,,,,5km NE of C31169,52.73676667,-121.16145,14,
,,,2017,,,,,,,,,N Side of Abuntlet Lake,52.57486667,-125.4153667,45,
,,,2017,,,,,,,,,3 Mile Creek,52.51165,-121.7660833,5.2,
,,,2017,,,,,,,,,Cameron Main,49.19843333,-124.5891167,14.9,
,,,2017,,,,,,,,,Harrison Lake East,49.57553333,-121.8113333,202,
,,,2017,,,,,,,,,Nimpkish Lake - Upper Kilpala,52.46453333,-127.0645,8.3,
,,,2017,,,,,,,,,Precipice (Stillwater Lake/ Hotnarko),52.36795,-125.7817667,7367,
,,,2017,,,,,,,,,Slollicum Creek,49.41528333,-121.7515833,95.5,
,,,2017,,,,,,,,,Kaikash Ck - Modified Response,50.45833333,-126.69395,85,
,,,2017,,,,,,,,,Patterson Lake,50.06506667,-125.6712,6,
,,,2017,,,,,,,,,1.5km North of San Juan River,48.5973,-124.0175167,43.6,
,,,2017,,,,,,,,,Fleet River,48.63746667,-124.04155,39,
,,,2017,,,,,,,,,Kissinger Lake Road,48.92508333,-124.5159667,30,
,,,2017,,,,,,,,,North Pitt Lake,49.63785,-122.5934167,24,
,,,2017,,,,,,,,,Bonanza Lake,50.28735,-126.6997333,80,
,,,2017,,,,,,,,,Bear Creek #1,49.46138333,-121.7007833,12,
,,,2017,,,,,,,,,East Muir 4km,48.44053333,-123.8827833,55.1,
,,,2017,,,,,,,,,Camper Creek Main,48.62593333,-124.4929333,24,
,,,2017,,,,,,,,,Priests Cabin,48.4059,-123.9509833,18.7,
,,,2017,,,,,,,,,French Home Creek,48.42046667,-123.9526667,40.4,
,,,2017,,,,,,,,,Mount Irwin/Horne Lake,49.3657,-124.8495333,20,
,,,2017,,,,,,,,,Walbran Creek #1,48.64878333,-124.5298833,22,
,,,2017,,,,,,,,,Walbran Creek #2,48.63981667,-124.5435333,16,
,,,2017,,,,,,,,,Gretchen Creek #1,49.45053333,-125.3512167,5,
,,,2017,,,,,,,,,Saunders Creek,49.8605,-125.9809,20,
,,,2017,,,,,,,,,Tsitika Mainline,50.28716667,-126.3578333,20,
,,,2017,,,,,,,,,Harrison River,49.28756667,-121.9021,26.828,
,,,2017,,,,,,,,,Westside Road North of the Stein,50.29246667,-121.64445,8.7,
,,,2017,,,,,,,,,Fountain Valley Road,50.59615,-121.7907167,30,
,,,2017,,,,,,,,,Nicomen,50.2565,-121.4093167,6,
,,,2017,,,,,,,,,Dew Drop,50.74253333,-120.55995,156,
,,,2017,,,,,,,,,Lowe Rd in Cawston,49.19143333,-119.7254667,116,
,,,2017,,,,,,,,,Kaleden,49.37765,-119.5803333,6.5,
,,,2017,,,,,,,,,Cherry Creek,50.71288333,-120.6225667,9.2,
,,,2017,,,,,,,,,Elephant Hill,50.69978333,-121.2976,191865,
,,,2017,,,,,,,,,Rock Creek,51.37861667,-119.3991167,10,
,,,2017,,,,,,,,,West of Dunn Lake **Amalgamated with K20...,51.43525,-120.15815,60,
,,,2017,,,,,,,,,4 Km Thuya Lake Road,51.3971,-120.2542,556,
,,,2017,,,,,,,,,N of Dunn Lake,51.46915,-120.1566167,3028,
,,,2017,,,,,,,,,10 Km NE of Princeton,49.57436667,-120.5781833,3197.5,
,,,2017,,,,,,,,,10 km N Celista Mtn,51.48748333,-118.98405,5.7,
,,,2017,,,,,,,,,Seymour River 4,51.61601667,-118.9413,18,
,,,2017,,,,,,,,,Lemiuex Creek,51.5695,-120.20965,15.5,
,,,2017,,,,,,,,,Okanagan Center,50.03446667,-119.4452833,55,
,,,2017,,,,,,,,,Tum Tum Dudgeon,51.62563333,-119.1764667,28,
,,,2017,,,,,,,,,Angle Mountain,50.98716667,-119.1290667,8,
,,,2017,,,,,,,,,"Diamond Creek Fire, USA",49.0035,-120.4418,12245,
,,,2017,,,,,,,,,Martin Mtn,50.53246667,-119.8380667,150,
,,,2017,,,,,,,,,S Spences Bridge,50.32993333,-121.3953167,30,
,,,2017,,,,,,,,,Anarchist Mtn,49.01855,-119.4150167,10,
,,,2017,,,,,,,,,Lickskillet Creek,52.49086667,-120.4559333,1112.7,
,,,2017,,,,,,,,,Upper Clearwater River-Headwaters,52.83051667,-120.1060667,309.1,
,,,2017,,,,,,,,,Nooaitch,50.19923333,-121.0702667,6.2,
,,,2017,,,,,,,,,Gollen Creek,51.4885,-119.6306,17.2,
,,,2017,,,,,,,,,Philpott Road - Hwy 33,49.86405,-119.19325,465,
,,,2017,,,,,,,,,McLennan Peak,51.60651667,-118.9096,100,
,,,2017,,,,,,,,,Finlay Creek,49.72976667,-119.8290333,2224,
,,,2017,,,,,,,,,Greyback Mountain,49.66776667,-119.2815167,35,
,,,2017,,,,,,,,,Angus Horne Lake,52.34308333,-119.8737,230.7,
,,,2017,,,,,,,,,K Mountain,49.17326667,-119.8180167,6.9,
,,,2017,,,,,,,,,Yalakom Mountain,51.02676667,-122.4442,30,
,,,2017,,,,,,,,,Fairview Mountain,49.20266667,-119.6786167,36.3,
,,,2017,,,,,,,,,West of Cawston,49.17755,-119.7889333,100,
,,,2017,,,,,,,,,E of Rattlesnake Island,49.75766667,-119.6952667,6,
,,,2017,,,,,,,,,Upslope of Ferry Rd,50.24805,-121.5893167,7,
,,,2017,,,,,,,,,Alkali Road,50.26133333,-121.5897833,76,
,,,2017,,,,,,,,,Shackan,50.21338333,-121.1786667,6,
,,,2017,,,,,,,,,South Spencer Road Upslope from footbrid...,50.21765,-121.5892833,5.5,
,,,2017,,,,,,,,,2km N of Hwy 97C - Hwy 8 junction,50.15791667,-120.8461667,15,
,,,2017,,,,,,,,,34km Upper Kispiox Rd,55.5009,-127.76685,16,
,,,2017,,,,,,,,,Potato Patch Fishing Hole,55.38745,-127.6783667,21,
,,,2017,,,,,,,,,Swan Lake Road,55.41641667,-127.6184833,7.8,
,,,2017,,,,,,,,,Gitanyow,55.23461667,-128.0477,8.1,
,,,2017,,,,,,,,,Anderson Flats,55.24958333,-127.6674333,6.2,
,,,2017,,,,,,,,,S side of Nadina River,54.03418333,-126.7233333,58,
,,,2017,,,,,,,,,Haney Lake,54.06178333,-125.3162333,5.2,
,,,2017,,,,,,,,,2km East of Takysie Lake,53.86855,-125.77345,7.5,
,,,2017,,,,,,,,,1km S of Natowite Lake,55.08156667,-125.8424,122.2,
,,,2017,,,,,,,,,East Pine,55.71765,-121.21055,6,
,,,2017,,,,,,,,,Hixon,53.3511,-122.6202667,23.3,
,,,2017,,,,,,,,,hwy 29 800 m east of Meek rd,56.30523333,-121.1621333,6.2,
,,,2017,,,,,,,,,5km East of Tete Jaune Cache,52.97621667,-119.3405833,574,
,,,2017,,,,,,,,,Kiwigana River,59.29885,-123.1418833,5.62,
,,,2017,,,,,,,,,Klua Creek,58.46388333,-122.2199333,7.27,
,,,2017,,,,,,,,,Deer River Rd # 1,59.2048,-122.5296833,13.6,
,,,2017,,,,,,,,,Deer River Rd # 2,59.21845,-122.5764167,5.63,
,,,2017,,,,,,,,,Etsho Cr,59.28918333,-122.5003333,22.7,
,,,2017,,,,,,,,,Darby Lake,54.14085,-123.3637,63.7,
,,,2017,,,,,,,,,Captain Creek,54.39428333,-121.7265167,21.6,
,,,2017,,,,,,,,,75km on Finlay FSR,55.52948333,-123.6453167,11,
,,,2017,,,,,,,,,South of Baldy Hughes Mtn,53.47795,-123.03865,40,
,,,2017,,,,,,,,,25km E of Hixon,53.42281667,-122.3,25.5,
,,,2017,,,,,,,,,5 W of Tatelkuz Lake 56454,53.26341667,-124.7088,1273,
,,,2017,,,,,,,,,Sutherland Road,54.16406667,-124.5565333,1590,
